,gender,detailed_class_of_worker,class_of_worker_employed_unemployed,major_industry,detailed_industry,major_occupation,detailed_occupation,manufacturing
16519,1,09,01,10,33,04,13,00
16520,2,05,02,20,48,03,10,00
16521,1,06,01,02,03,01,01,00
16522,1,00,00,00,00,00,00,00
16523,2,05,02,17,42,01,04,00
16524,1,09,01,09,31,04,12,00
16525,2,00,00,00,00,00,00,00
16526,2,09,01,09,31,04,12,00
16527,2,05,02,17,42,01,02,00
16528,1,10,05,09,31,06,27,00
16529,2,00,00,00,00,00,00,00
16530,1,05,02,02,03,03,11,00
16531,2,05,02,15,40,03,10,00
16532,2,00,00,00,00,00,00,00
16533,2,00,00,00,00,00,00,00
16534,2,00,00,00,00,00,00,00
16535,1,09,01,16,41,01,05,00
16536,2,05,02,17,42,03,11,00
16537,2,00,00,00,00,00,00,00
16538,2,00,00,00,00,00,00,00
16539,2,00,00,00,00,00,00,00
16540,2,00,00,00,00,00,00,00
16541,1,00,00,00,00,00,00,00
16542,2,00,00,00,00,00,00,00
16543,2,11,01,12,37,09,33,00
16544,2,05,02,17,42,01,04,00
16545,1,00,00,00,00,00,00,00
16546,2,00,00,00,00,00,00,00
16547,1,00,00,00,00,00,00,00
16548, ,  ,  ,  ,  ,  ,  ,  
16549,2,00,00,00,00,00,00,00
16550, ,  ,  ,  ,  ,  ,  ,  
16551,2,00,00,00,00,00,00,00
16552,2,00,00,00,00,00,00,00
16553,2,11,01,15,40,09,34,00
16554, ,  ,  ,  ,  ,  ,  ,  
16555, ,  ,  ,  ,  ,  ,  ,  
16556,1,00,00,00,00,00,00,00
16557,2,00,00,00,00,00,00,00
16558,2,00,00,00,00,00,00,00
16559,1,00,00,00,00,00,00,00
16560,2,00,00,00,00,00,00,00
16561,2,04,01,00,32,03,10,00
16562,2,00,00,00,00,00,00,00
16563,2,00,00,00,00,00,00,00
16564,2,06,01,03,05,03,11,02
16565,1,00,00,00,00,00,00,00
16566,2,00,00,00,00,00,00,00
16567,2,11,01,14,39,09,34,00
16568,1,00,00,00,00,00,00,00
16569,1,09,01,09,31,04,12,00
16570,2,09,01,09,31,04,12,00
16571,2,00,00,00,00,00,00,00
16572,1,00,00,00,00,00,00,00
16573,2,05,02,17,42,01,04,00
16574,1,07,01,03,10,06,25,07
16575,2,00,00,00,00,00,00,00
16576,1,09,01,09,31,02,07,00
16577,2,00,00,00,00,00,00,00
16578,1,00,00,00,00,00,00,00
16579, ,  ,  ,  ,  ,  ,  ,  
16580,1,05,02,20,45,03,11,00
16581,2,00,00,00,00,00,00,00
16582,1,09,01,09,31,02,07,00
16583,2,00,00,00,00,00,00,00
16584,1,07,01,03,07,05,21,04
16585,2,05,02,14,39,01,02,00
16586,1,00,00,00,00,00,00,00
16587, ,  ,  ,  ,  ,  ,  ,  
16588,1,06,01,04,15,02,07,12
16589,1,12,03,18,43,01,06,00
16590,2,00,00,00,00,00,00,00
16591,2,00,00,00,00,00,00,00
16592,1,12,03,18,43,01,06,00
16593,2,00,00,00,00,00,00,00
16594,1,09,01,11,35,03,11,00
16595,1,00,00,00,00,00,00,00
16596,1,05,02,17,42,01,05,00
16597,2,00,00,00,00,00,00,00
16598,1,06,01,04,20,01,05,17
16599,2,00,00,00,00,00,00,00
16600,2,00,00,00,00,00,00,00
16601,2,00,00,00,00,00,00,00
16602,1,00,00,00,00,00,00,00
16603,1,07,01,04,21,06,26,18
16604,2,00,00,00,00,00,00,00
16605,1,07,01,03,09,05,17,06
16606,2,00,00,00,00,00,00,00
16607,1,05,02,20,46,03,11,00
16608,2,00,00,00,00,00,00,00
16609, ,  ,  ,  ,  ,  ,  ,  
16610,1,05,02,17,42,01,05,00
16611,2,05,02,17,42,01,04,00
16612,2,04,01,00,32,08,31,00
16613,1,00,00,00,00,00,00,00
16614,2,00,00,00,00,00,00,00
16615,2,00,00,00,00,00,00,00
16616,2,09,01,17,42,03,10,00
16617,1,07,01,03,12,06,25,09
16618,2,00,00,00,00,00,00,00
16619,2,00,00,00,00,00,00,00
16620,1,05,02,07,28,06,22,00
16621,1,06,01,04,20,01,05,17
16622,2,00,00,00,00,00,00,00
16623, ,  ,  ,  ,  ,  ,  ,  
16624,1,06,01,04,20,02,07,17
16625,2,00,00,00,00,00,00,00
16626,2,00,00,00,00,00,00,00
16627,1,06,05,04,23,04,13,20
16628,2,00,00,00,00,00,00,00
16629,1,11,01,11,35,09,32,00
16630,1,00,00,00,00,00,00,00
16631,2,00,00,00,00,00,00,00
16632,2,00,00,00,00,00,00,00
16633,1,12,03,14,39,01,03,00
16634,2,00,00,00,00,00,00,00
16635,2,00,00,00,00,00,00,00
16636,1,09,01,17,42,01,05,00
16637,2,00,00,00,00,00,00,00
16638,1,04,01,00,32,07,30,00
16639,1,05,02,20,45,03,11,00
16640,2,05,02,20,45,03,11,00
16641,1,10,05,05,25,05,15,00
16642,2,00,00,00,00,00,00,00
16643,1,07,01,03,07,05,14,04
16644,2,00,00,00,00,00,00,00
16645,2,00,00,00,00,00,00,00
16646,2,05,02,17,42,01,05,00
16647,2,00,00,00,00,00,00,00
16648,1,09,01,09,31,02,07,00
16649,2,00,00,00,00,00,00,00
16650,1,00,00,00,00,00,00,00
16651,1,00,00,00,00,00,00,00
16652,2,00,00,00,00,00,00,00
16653,2,00,00,00,00,00,00,00
16654,1,00,00,00,00,00,00,00
16655,2,00,00,00,00,00,00,00
16656,1,09,01,07,27,01,05,00
16657,2,00,00,00,00,00,00,00
16658,1,00,00,00,00,00,00,00
16659,1,07,01,03,11,06,24,08
16660,1,10,01,09,31,07,30,00
16661, ,  ,  ,  ,  ,  ,  ,  
16662,2,00,00,00,00,00,00,00
16663,1,07,01,03,09,05,17,06
16664,2,00,00,00,00,00,00,00
16665,1,07,01,03,09,06,25,06
16666,2,04,01,00,32,08,31,00
16667,1,06,01,04,20,04,13,17
16668,2,00,00,00,00,00,00,00
16669,1,06,01,04,20,04,13,17
16670,1,07,01,03,07,05,17,04
16671,2,00,00,00,00,00,00,00
16672,2,11,01,09,30,09,34,00
16673,1,11,01,09,30,09,34,00
16674,1,07,01,03,07,05,15,04
16675,2,00,00,00,00,00,00,00
16676,1,07,01,03,10,06,25,07
16677,2,05,02,15,40,03,10,00
16678,1,00,00,00,00,00,00,00
16679,2,00,00,00,00,00,00,00
16680,1,11,01,17,42,09,34,00
16681,2,09,01,08,29,03,11,00
16682,1,09,01,09,31,04,12,00
16683,1,06,01,03,10,03,11,07
16684,2,00,00,00,00,00,00,00
16685,1,12,03,03,09,06,25,06
16686,2,00,00,00,00,00,00,00
16687,1,07,01,03,11,06,24,08
16688,1,07,01,03,11,05,17,08
16689,1,12,03,12,37,09,34,00
16690,2,00,00,00,00,00,00,00
16691,1,07,01,04,15,06,26,12
16692,2,00,00,00,00,00,00,00
16693,1,10,01,06,26,06,22,00
16694,2,06,01,02,03,03,11,00
16695,1,09,01,11,35,02,07,00
16696,2,06,01,03,07,03,11,04
16697,2,00,00,00,00,00,00,00
16698,2,00,00,00,00,00,00,00
16699,1,06,01,03,07,01,01,04
16700,2,00,00,00,00,00,00,00
16701,2,00,00,00,00,00,00,00
16702,1,09,01,11,35,01,05,00
16703,2,09,01,07,27,03,11,00
16704,2,09,01,11,35,03,11,00
16705,1,06,01,03,12,01,01,09
16706,2,11,01,11,35,09,34,00
16707,1,00,00,00,00,00,00,00
16708,1,09,01,07,27,01,05,00
16709,2,09,01,11,35,04,13,00
16710,2,00,00,00,00,00,00,00
16711,1,09,01,10,33,02,07,00
16712,2,00,00,00,00,00,00,00
16713,2,00,00,00,00,00,00,00
16714,2,00,00,00,00,00,00,00
16715,1,07,01,03,07,05,21,04
16716,2,00,00,00,00,00,00,00
16717,2,00,00,00,00,00,00,00
16718,2,00,00,00,00,00,00,00
16719,1,05,02,17,42,09,34,00
16720,1,00,00,00,00,00,00,00
16721,1,07,01,03,08,05,15,05
16722,2,00,00,00,00,00,00,00
16723,1,06,01,03,07,03,11,04
16724,2,00,00,00,00,00,00,00
16725,2,09,01,15,40,01,02,00
16726,1,00,00,00,00,00,00,00
16727,1,05,02,17,42,01,04,00
16728,2,00,00,00,00,00,00,00
16729, ,  ,  ,  ,  ,  ,  ,  
16730,1,07,01,03,11,06,24,08
16731,2,09,01,08,29,03,11,00
16732,2,05,02,15,40,03,11,00
16733,1,07,01,03,07,07,29,04
16734,2,00,00,00,00,00,00,00
16735,1,09,01,10,34,02,07,00
16736,2,00,00,00,00,00,00,00
16737,1,00,00,00,00,00,00,00
16738,2,00,00,00,00,00,00,00
16739,2,05,02,20,47,03,11,00
16740,2,00,00,00,00,00,00,00
16741,1,00,00,00,00,00,00,00
16742,1,12,03,09,31,02,08,00
16743,2,07,01,03,10,06,25,07
16744,1,00,00,00,00,00,00,00
16745,2,00,00,00,00,00,00,00
16746,1,11,01,12,37,09,34,00
16747,1,12,03,09,31,02,08,00
16748,2,00,00,00,00,00,00,00
16749,1,10,01,08,29,05,20,00
16750,2,00,00,00,00,00,00,00
16751,2,00,00,00,00,00,00,00
16752, ,  ,  ,  ,  ,  ,  ,  
16753,1,00,00,00,00,00,00,00
16754,1,00,00,00,00,00,00,00
16755,1,00,00,00,00,00,00,00
16756,1,00,00,00,00,00,00,00
16757,2,11,01,12,37,09,34,00
16758, ,  ,  ,  ,  ,  ,  ,  
16759, ,  ,  ,  ,  ,  ,  ,  
16760,2,07,01,03,10,06,25,07
16761, ,  ,  ,  ,  ,  ,  ,  
16762, ,  ,  ,  ,  ,  ,  ,  
16763,1,05,02,20,48,01,05,00
16764,2,12,03,09,30,02,08,00
16765,1,00,00,00,00,00,00,00
16766,1,07,01,03,07,07,29,04
16767,2,09,01,17,42,03,11,00
16768,1,09,01,07,28,03,11,00
16769,2,09,01,17,42,03,10,00
16770, ,  ,  ,  ,  ,  ,  ,  
16771, ,  ,  ,  ,  ,  ,  ,  
16772,2,07,01,04,18,06,26,15
16773,2,00,00,00,00,00,00,00
16774,1,00,00,00,00,00,00,00
16775,1,00,00,00,00,00,00,00
16776,1,07,01,03,08,06,25,05
16777,2,11,01,15,40,09,34,00
16778,1,09,01,08,29,01,02,00
16779,2,11,01,15,40,09,34,00
16780,1,09,01,09,31,02,07,00
16781,1,00,00,00,00,00,00,00
16782,2,00,00,00,00,00,00,00
16783,1,00,00,00,00,00,00,00
16784,2,00,00,00,00,00,00,00
16785,2,00,00,00,00,00,00,00
16786,2,00,00,00,00,00,00,00
16787,1,05,02,17,42,09,34,00
16788,1,09,01,15,40,03,10,00
16789,2,07,01,03,10,06,25,07
16790,1,11,01,09,30,09,34,00
16791,1,07,01,03,11,06,24,08
16792,2,00,00,00,00,00,00,00
16793,1,07,01,03,11,05,17,08
16794,2,00,00,00,00,00,00,00
16795,1,10,01,09,31,05,18,00
16796,2,00,00,00,00,00,00,00
16797,1,10,01,08,29,06,22,00
16798,2,09,05,09,31,03,11,00
16799,1,11,01,17,42,09,34,00
16800,2,00,00,00,00,00,00,00
16801,2,11,01,12,37,09,34,00
16802,1,06,01,04,19,04,13,16
16803,1,07,01,04,21,06,26,18
16804,1,10,01,09,31,05,18,00
16805,2,00,00,00,00,00,00,00
16806, ,  ,  ,  ,  ,  ,  ,  
16807,1,05,02,17,42,01,04,00
16808,2,00,00,00,00,00,00,00
16809,1,09,01,08,29,04,13,00
16810,2,05,02,17,42,01,04,00
16811,2,05,02,17,42,01,04,00
16812,2,00,00,00,00,00,00,00
16813,1,05,02,20,45,03,11,00
16814,2,09,01,09,31,03,10,00
16815,1,10,01,08,29,05,19,00
16816,1,01,01,00,01,07,30,00
16817,1,00,00,00,00,00,00,00
16818,2,09,01,08,29,03,11,00
16819,1,06,01,03,09,01,05,06
16820,2,00,00,00,00,00,00,00
16821,1,07,01,03,12,06,25,09
16822,2,00,00,00,00,00,00,00
16823,2,11,01,10,33,09,34,00
16824,2,00,00,00,00,00,00,00
16825,1,07,01,03,07,07,29,04
16826,2,11,01,09,30,09,33,00
16827,2,00,00,00,00,00,00,00
16828,2,00,00,00,00,00,00,00
16829,1,05,02,20,47,02,07,00
16830,2,00,00,00,00,00,00,00
16831,1,06,01,03,06,02,07,03
16832,2,00,00,00,00,00,00,00
16833,1,00,00,00,00,00,00,00
16834,2,04,01,00,32,08,31,00
16835,1,09,01,08,29,02,07,00
16836,2,00,00,00,00,00,00,00
16837,1,05,02,17,42,01,05,00
16838,2,00,00,00,00,00,00,00
16839,1,06,01,03,06,02,07,03
16840,2,09,01,06,26,03,11,00
16841,1,07,01,03,07,06,25,04
16842,2,00,00,00,00,00,00,00
16843,1,10,01,07,28,05,19,00
16844,2,00,00,00,00,00,00,00
16845,2,00,00,00,00,00,00,00
16846,1,06,01,04,21,02,07,18
16847,2,09,01,15,40,01,02,00
16848,1,07,01,02,03,05,15,00
16849,2,00,00,00,00,00,00,00
16850, ,  ,  ,  ,  ,  ,  ,  
16851,1,00,00,00,00,00,00,00
16852,2,09,01,09,31,04,12,00
16853,1,07,01,03,10,06,25,07
16854,2,05,02,17,42,01,04,00
16855,1,07,01,04,21,06,26,18
16856,2,00,00,00,00,00,00,00
16857,2,00,00,00,00,00,00,00
16858,1,12,03,03,14,06,25,11
16859,2,00,00,00,00,00,00,00
16860,2,00,00,00,00,00,00,00
16861,2,06,01,03,07,03,10,04
16862,1,05,02,20,45,03,11,00
16863,1,00,00,00,00,00,00,00
16864,2,06,01,04,20,03,11,17
16865,1,07,01,04,20,06,26,17
16866,2,00,00,00,00,00,00,00
16867,2,09,05,16,41,02,07,00
16868,1,09,01,05,25,02,07,00
16869,2,09,01,10,33,03,11,00
16870,2,00,00,00,00,00,00,00
16871,1,05,02,15,40,05,21,00
16872,2,00,00,00,00,00,00,00
16873,2,00,00,00,00,00,00,00
16874,2,00,00,00,00,00,00,00
16875,1,05,02,17,42,05,19,00
16876,2,09,01,09,31,03,11,00
16877,1,05,02,04,20,05,21,17
16878,2,05,02,17,42,03,11,00
16879,1,05,02,17,42,01,05,00
16880,1,00,00,00,00,00,00,00
16881,2,00,00,00,00,00,00,00
16882,2,00,00,00,00,00,00,00
16883,2,00,00,00,00,00,00,00
16884,2,00,00,00,00,00,00,00
16885,2,12,03,12,37,09,34,00
16886,2,11,01,15,40,09,33,00
16887,2,00,00,00,00,00,00,00
16888,1,12,03,09,30,02,08,00
16889,1,00,00,00,00,00,00,00
16890,2,00,00,00,00,00,00,00
16891,1,06,01,03,09,04,13,06
16892,2,09,01,15,40,03,10,00
16893,2,00,00,00,00,00,00,00
16894,2,10,01,06,26,06,22,00
16895,2,06,01,03,06,03,10,03
16896,1,00,00,00,00,00,00,00
16897,2,00,00,00,00,00,00,00
16898,1,00,00,00,00,00,00,00
16899,2,00,00,00,00,00,00,00
16900,1,05,02,20,48,09,32,00
16901,2,00,00,00,00,00,00,00
16902,2,11,01,15,40,09,34,00
16903,2,09,01,11,35,01,02,00
16904,1,00,00,00,00,00,00,00
16905,2,00,00,00,00,00,00,00
16906,1,10,01,05,25,06,27,00
16907,2,11,01,12,37,09,34,00
16908,1,06,01,04,15,04,13,12
16909,2,00,00,00,00,00,00,00
16910,1,07,01,03,07,05,16,04
16911,2,00,00,00,00,00,00,00
16912,1,11,01,06,26,09,34,00
16913,1,00,00,00,00,00,00,00
16914,1,10,01,06,26,06,22,00
16915,2,09,01,07,27,03,11,00
16916,1,00,00,00,00,00,00,00
16917,2,11,01,14,39,09,34,00
16918,1,06,01,02,03,01,01,00
16919,2,00,00,00,00,00,00,00
16920,1,07,01,03,07,06,25,04
16921,2,11,05,14,39,09,34,00
16922,1,07,01,03,10,06,25,07
16923,2,00,00,00,00,00,00,00
16924,1,06,01,03,07,01,01,04
16925,2,00,00,00,00,00,00,00
16926,1,07,01,03,08,05,19,05
16927,2,00,00,00,00,00,00,00
16928,1,00,00,00,00,00,00,00
16929,1,10,01,07,28,05,19,00
16930,2,09,01,10,34,03,10,00
16931,1,07,01,03,08,06,25,05
16932,2,00,00,00,00,00,00,00
16933,2,09,01,06,26,03,10,00
16934,1,00,00,00,00,00,00,00
16935,1,06,01,03,13,02,07,10
16936,2,00,00,00,00,00,00,00
16937,2,09,01,13,38,03,11,00
16938,1,11,01,09,31,09,34,00
16939,1,12,03,18,43,01,06,00
16940,2,00,00,00,00,00,00,00
16941,1,00,00,00,00,00,00,00
16942,2,00,00,00,00,00,00,00
16943,2,00,00,00,00,00,00,00
16944,2,00,00,00,00,00,00,00
16945, ,  ,  ,  ,  ,  ,  ,  
16946,1,00,00,00,00,00,00,00
16947,2,00,00,00,00,00,00,00
16948,2,00,00,00,00,00,00,00
16949,2,00,00,00,00,00,00,00
16950, ,  ,  ,  ,  ,  ,  ,  
16951, ,  ,  ,  ,  ,  ,  ,  
16952, ,  ,  ,  ,  ,  ,  ,  
16953, ,  ,  ,  ,  ,  ,  ,  
16954, ,  ,  ,  ,  ,  ,  ,  
16955,2,00,00,00,00,00,00,00
16956,1,00,00,00,00,00,00,00
16957,1,07,01,03,07,07,29,04
16958,2,09,01,09,31,04,12,00
16959,1,12,03,09,31,04,12,00
16960,1,07,01,04,15,05,16,12
16961,2,00,00,00,00,00,00,00
16962,1,07,01,03,07,06,25,04
16963,2,09,01,14,39,01,02,00
16964,1,10,01,09,31,05,19,00
16965,1,07,01,04,21,07,29,18
16966,2,00,00,00,00,00,00,00
16967,1,05,02,14,39,05,21,00
16968,2,06,05,03,13,03,10,10
16969,2,05,02,17,42,09,34,00
16970,1,07,01,03,07,05,16,04
16971,2,09,01,16,41,03,10,00
16972,1,11,05,09,30,09,33,00
16973,2,00,00,00,00,00,00,00
16974,1,09,01,09,31,02,07,00
16975,2,09,01,09,31,04,12,00
16976,2,00,00,00,00,00,00,00
16977,1,00,00,00,00,00,00,00
16978,1,07,01,03,09,05,19,06
16979,2,00,00,00,00,00,00,00
16980,2,00,00,00,00,00,00,00
16981,1,07,01,04,17,06,26,14
16982,2,05,02,16,41,09,34,00
16983,1,07,01,04,19,06,26,16
16984,2,00,00,00,00,00,00,00
16985,1,07,01,03,09,05,16,06
16986,2,00,00,00,00,00,00,00
16987,1,00,00,00,00,00,00,00
16988,1,09,01,09,31,03,11,00
16989,2,00,00,00,00,00,00,00
16990,1,07,01,03,09,06,25,06
16991,2,00,00,00,00,00,00,00
16992,1,05,02,20,45,03,11,00
16993,2,09,01,09,31,04,12,00
16994,1,08,01,03,10,09,32,07
16995,2,00,00,00,00,00,00,00
16996,1,00,00,00,00,00,00,00
16997,2,00,00,00,00,00,00,00
16998,1,00,00,00,00,00,00,00
16999,2,00,00,00,00,00,00,00
17000,1,06,01,03,08,01,01,05
17001,2,00,00,00,00,00,00,00
17002,2,04,01,00,32,08,31,00
17003,1,07,01,03,12,05,16,09
17004,2,00,00,00,00,00,00,00
17005,1,00,00,00,00,00,00,00
17006,2,09,01,12,37,03,11,00
17007,2,09,01,09,31,04,12,00
17008,2,11,01,15,40,09,34,00
17009,1,07,01,04,15,06,22,12
17010,2,00,00,00,00,00,00,00
17011,1,00,00,00,00,00,00,00
17012,1,00,00,00,00,00,00,00
17013,1,09,01,10,34,02,07,00
17014,2,00,00,00,00,00,00,00
17015,1,12,03,09,31,02,08,00
17016,2,00,00,00,00,00,00,00
17017,1,09,01,08,29,03,11,00
17018,2,09,01,09,31,04,12,00
17019,2,05,02,15,40,03,10,00
17020,2,00,00,00,00,00,00,00
17021,1,07,01,03,07,05,21,04
17022,2,09,01,14,39,03,10,00
17023,1,00,00,00,00,00,00,00
17024,1,06,01,02,03,02,07,00
17025,2,13,04,02,03,03,11,00
17026,1,00,00,00,00,00,00,00
17027,1,06,01,04,15,03,11,12
17028,2,00,00,00,00,00,00,00
17029,1,07,01,03,07,07,29,04
17030,2,09,01,17,42,01,04,00
17031,1,06,01,03,12,01,01,09
17032,2,00,00,00,00,00,00,00
17033,1,00,00,00,00,00,00,00
17034,1,06,01,03,11,01,05,08
17035,2,11,01,17,42,09,34,00
17036,2,09,01,17,42,03,10,00
17037,1,00,00,00,00,00,00,00
17038,1,06,01,04,21,02,07,18
17039,1,00,00,00,00,00,00,00
17040,2,04,01,00,32,08,31,00
17041,1,09,01,10,34,04,13,00
17042,2,00,00,00,00,00,00,00
17043,1,09,01,06,26,03,11,00
17044,2,09,01,10,34,03,10,00
17045,2,00,00,00,00,00,00,00
17046,1,06,01,04,21,01,01,18
17047,2,00,00,00,00,00,00,00
17048,2,11,01,09,30,09,34,00
17049,1,00,00,00,00,00,00,00
17050, ,  ,  ,  ,  ,  ,  ,  
17051, ,  ,  ,  ,  ,  ,  ,  
17052, ,  ,  ,  ,  ,  ,  ,  
17053, ,  ,  ,  ,  ,  ,  ,  
17054,1,12,03,12,37,02,09,00
17055,2,13,04,12,37,09,34,00
17056,2,06,01,03,06,03,10,03
17057, ,  ,  ,  ,  ,  ,  ,  
17058,1,06,01,04,21,01,05,18
17059,1,07,01,04,21,05,15,18
17060,2,00,00,00,00,00,00,00
17061,1,07,01,04,21,05,19,18
17062,2,00,00,00,00,00,00,00
17063,1,00,00,00,00,00,00,00
17064,1,06,01,04,20,04,13,17
17065,2,10,01,08,29,06,27,00
17066,2,00,00,00,00,00,00,00
17067,2,00,00,00,00,00,00,00
17068,1,06,01,04,21,01,05,18
17069,1,00,00,00,00,00,00,00
17070,1,07,01,04,15,07,29,12
17071,1,00,00,00,00,00,00,00
17072,2,00,00,00,00,00,00,00
17073,2,00,00,00,00,00,00,00
17074,1,09,01,07,27,01,01,00
17075,2,00,00,00,00,00,00,00
17076,1,00,00,00,00,00,00,00
17077,1,10,01,07,28,05,15,00
17078,2,05,02,15,40,01,02,00
17079,2,00,00,00,00,00,00,00
17080,1,09,01,10,34,04,13,00
17081,2,00,00,00,00,00,00,00
17082,1,00,00,00,00,00,00,00
17083,2,00,00,00,00,00,00,00
17084,1,02,03,00,01,10,35,00
17085,2,00,00,00,00,00,00,00
17086,2,00,00,00,00,00,00,00
17087,2,00,00,00,00,00,00,00
17088, ,  ,  ,  ,  ,  ,  ,  
17089,2,00,00,00,00,00,00,00
17090,2,07,01,04,18,06,26,15
17091,1,07,01,02,03,07,28,00
17092,2,07,01,03,06,06,25,03
17093,2,00,00,00,00,00,00,00
17094,1,00,00,00,00,00,00,00
17095,2,00,00,00,00,00,00,00
17096,2,00,00,00,00,00,00,00
17097,1,07,01,02,03,07,28,00
17098,2,07,01,03,06,06,25,03
17099,2,00,00,00,00,00,00,00
17100, ,  ,  ,  ,  ,  ,  ,  
17101,1,00,00,00,00,00,00,00
17102,2,00,00,00,00,00,00,00
17103,1,07,05,03,11,06,24,08
17104,2,07,01,03,06,06,25,03
17105,1,06,01,04,20,03,11,17
17106,2,00,00,00,00,00,00,00
17107,2,08,01,03,09,09,34,06
17108,2,00,00,00,00,00,00,00
17109,2,00,00,00,00,00,00,00
17110,1,09,01,09,31,04,12,00
17111,2,00,00,00,00,00,00,00
17112,1,09,01,09,31,04,12,00
17113,1,00,00,00,00,00,00,00
17114,2,00,00,00,00,00,00,00
17115,1,07,01,03,09,05,16,06
17116,2,00,00,00,00,00,00,00
17117,1,00,00,00,00,00,00,00
17118,2,05,02,20,47,09,32,00
17119,2,00,00,00,00,00,00,00
17120,1,05,02,17,42,01,04,00
17121,2,05,02,17,42,01,04,00
17122,1,06,01,04,15,02,07,12
17123,2,00,00,00,00,00,00,00
17124,1,07,01,04,15,05,16,12
17125,2,00,00,00,00,00,00,00
17126,1,07,01,04,15,05,16,12
17127,2,07,05,03,08,06,25,05
17128,1,00,00,00,00,00,00,00
17129,2,00,00,00,00,00,00,00
17130,2,07,01,04,15,06,26,12
17131,2,00,00,00,00,00,00,00
17132,1,05,02,17,42,01,04,00
17133,2,00,00,00,00,00,00,00
17134,1,07,01,02,03,05,14,00
17135,2,07,01,04,18,06,26,15
17136,1,00,00,00,00,00,00,00
17137,1,06,01,04,21,01,05,18
17138,2,00,00,00,00,00,00,00
17139,2,00,00,00,00,00,00,00
17140,1,00,00,00,00,00,00,00
17141,1,00,00,00,00,00,00,00
17142,2,00,00,00,00,00,00,00
17143,2,00,00,00,00,00,00,00
17144,2,00,00,00,00,00,00,00
17145,1,07,01,03,07,06,25,04
17146,2,07,01,03,06,06,25,03
17147,1,07,01,02,03,05,15,00
17148,2,00,00,00,00,00,00,00
17149,1,06,01,04,21,03,11,18
17150,2,00,00,00,00,00,00,00
17151,1,09,01,06,26,01,05,00
17152,2,09,01,09,31,03,11,00
17153,1,09,01,10,34,02,07,00
17154,2,00,00,00,00,00,00,00
17155,2,09,01,11,35,03,10,00
17156,1,10,01,08,29,05,19,00
17157,2,00,00,00,00,00,00,00
17158,2,09,01,10,33,03,11,00
17159,2,09,01,10,33,03,11,00
17160,2,00,00,00,00,00,00,00
17161,1,12,03,04,15,06,22,12
17162,2,00,00,00,00,00,00,00
17163,1,05,02,20,48,09,32,00
17164,2,09,01,07,28,03,11,00
17165,1,07,01,04,21,05,19,18
17166,2,12,03,12,37,09,34,00
17167,1,06,01,03,08,03,11,05
17168,1,09,01,09,31,02,07,00
17169,2,00,00,00,00,00,00,00
17170,2,00,00,00,00,00,00,00
17171,1,06,01,03,08,01,05,05
17172,2,05,02,20,48,03,10,00
17173,2,00,00,00,00,00,00,00
17174,1,06,01,03,09,02,07,06
17175,2,00,00,00,00,00,00,00
17176, ,  ,  ,  ,  ,  ,  ,  
17177,2,00,00,00,00,00,00,00
17178,1,06,01,04,20,01,05,17
17179,2,09,01,09,31,04,12,00
17180,2,00,00,00,00,00,00,00
17181,1,11,01,13,38,09,34,00
17182,1,09,01,09,31,02,07,00
17183,2,00,00,00,00,00,00,00
17184,2,09,01,10,33,03,11,00
17185,1,06,01,03,13,03,11,10
17186,2,09,01,10,33,03,11,00
17187,1,07,01,03,09,05,17,06
17188,2,00,00,00,00,00,00,00
17189,1,07,01,03,10,06,25,07
17190,2,07,01,04,24,06,26,21
17191,1,05,02,20,48,09,34,00
17192,1,09,01,06,26,02,07,00
17193,2,00,00,00,00,00,00,00
17194,1,00,00,00,00,00,00,00
17195, ,  ,  ,  ,  ,  ,  ,  
17196,1,05,02,06,26,01,05,00
17197,2,00,00,00,00,00,00,00
17198,1,09,01,10,33,02,07,00
17199,2,05,02,17,42,01,02,00
17200,1,09,01,18,43,03,11,00
17201,1,09,01,11,35,02,07,00
17202,2,00,00,00,00,00,00,00
17203,1,09,01,09,31,04,12,00
17204,2,00,00,00,00,00,00,00
17205,1,09,01,09,31,02,07,00
17206,2,00,00,00,00,00,00,00
17207,1,12,03,03,13,02,09,10
17208,2,00,00,00,00,00,00,00
17209, ,  ,  ,  ,  ,  ,  ,  
17210,1,10,01,06,26,06,22,00
17211,2,00,00,00,00,00,00,00
17212,1,00,00,00,00,00,00,00
17213,1,07,01,03,07,05,17,04
17214,2,00,00,00,00,00,00,00
17215,1,00,00,00,00,00,00,00
17216,1,07,01,02,03,05,14,00
17217,2,00,00,00,00,00,00,00
17218,1,06,01,02,03,02,07,00
17219,2,00,00,00,00,00,00,00
17220,1,09,01,09,31,02,07,00
17221,2,10,01,06,26,06,22,00
17222,2,00,00,00,00,00,00,00
17223,1,06,01,04,21,03,11,18
17224,2,09,01,09,31,01,04,00
17225,2,00,00,00,00,00,00,00
17226,1,06,01,04,20,01,05,17
17227,1,02,03,00,01,02,09,00
17228, ,  ,  ,  ,  ,  ,  ,  
17229,2,09,01,18,43,02,07,00
17230,2,00,00,00,00,00,00,00
17231,2,04,01,00,32,08,31,00
17232,1,06,01,03,10,04,13,07
17233,2,00,00,00,00,00,00,00
17234,1,07,01,03,13,05,16,10
17235,2,06,01,04,21,03,10,18
17236,1,09,01,12,37,02,07,00
17237,2,09,01,14,39,01,02,00
17238,1,10,01,07,28,05,19,00
17239,2,00,00,00,00,00,00,00
17240,1,07,01,03,13,06,25,10
